2023-06-27 00:00:00,SPY,sell,-0.54675998561261,436.1263964263916,backtest,,,{'pnl': 24.972119696337234}
2023-06-28 00:00:00,SPY,sell,-0.025241118299135223,436.34637564697266,backtest,,,{'pnl': 1.1583878496844473}
2023-06-29 00:00:00,SPY,sell,-0.1963641993160934,438.06617435302735,backtest,,,{'pnl': 9.349427371397024}
2023-06-30 00:00:00,SPY,sell,-0.5817621805431088,443.23567077941897,backtest,,,{'pnl': 30.706678750136685}
2023-07-03 00:00:00,SPY,sell,-0.056872389929893075,443.7456295440674,backtest,,,{'pnl': 3.030851552102053}
2023-07-05 00:00:00,SPY,buy,0.07362458454636567,443.1743178833008,backtest,,,{'pnl': 0.0}
2023-07-06 00:00:00,SPY,buy,0.39055345665789787,439.7039696624756,backtest,,,{'pnl': 0.0}
2023-07-07 00:00:00,SPY,buy,0.12593098809514913,438.59384279174805,backtest,,,{'pnl': 0.0}
2023-07-10 00:00:00,SPY,sell,-0.12585109116288606,439.6160376617432,backtest,,,{'pnl': 6.135591396418742}
2023-07-11 00:00:00,SPY,sell,-0.31488416957769516,442.4157454559326,backtest,,,{'pnl': 16.23306440092802}
2023-07-12 00:00:00,SPY,sell,-0.39540401543199266,445.9753870147705,backtest,,,{'pnl': 21.791559872384227}
2023-07-13 00:00:00,SPY,sell,-0.3879108112611789,449.5150415588379,backtest,,,{'pnl': 22.751663650839966}
2023-07-14 00:00:00,SPY,buy,0.030519322026094642,449.3249267791748,backtest,,,{'pnl': 0.0}
2023-07-17 00:00:00,SPY,sell,-0.16958782370177516,450.79491233825684,backtest,,,{'pnl': 10.159358380075062}
2023-07-18 00:00:00,SPY,sell,-0.36062161557632066,454.1445834411621,backtest,,,{'pnl': 22.81142655505401}
2023-07-19 00:00:00,SPY,sell,-0.10793350160324167,455.1544922058105,backtest,,,{'pnl': 6.936428296864927}
2023-07-20 00:00:00,SPY,buy,0.3243459189869924,452.2252106750488,backtest,,,{'pnl': 0.0}
2023-07-21 00:00:00,SPY,sell,-9.730377584560301e-06,452.1347746765137,backtest,,,{'pnl': 0.0005931698496994467}
2023-07-24 00:00:00,SPY,sell,-0.21699433926008282,454.15459220581056,backtest,,,{'pnl': 13.666398412605432}
2023-07-25 00:00:00,SPY,sell,-0.13243238681131686,455.3944584411621,backtest,,,{'pnl': 8.50484809991661}
2023-07-26 00:00:00,SPY,sell,-0.0074650722447273665,455.46445876464844,backtest,,,{'pnl': 0.4799317641244748}
2023-07-27 00:00:00,SPY,buy,0.32397464553744726,452.53523923339844,backtest,,,{'pnl': 0.0}
2023-07-28 00:00:00,SPY,sell,-0.472834861062708,456.8743214263916,backtest,,,{'pnl': 30.93040905386557}
2023-07-31 00:00:00,SPY,sell,-0.09206499997226558,457.74422954406737,backtest,,,{'pnl': 6.102503828718029}
2023-08-01 00:00:00,SPY,buy,0.13881586421008762,456.52565898742677,backtest,,,{'pnl': 0.0}
2023-08-02 00:00:00,SPY,buy,0.683760613948678,450.17501788330077,backtest,,,{'pnl': 0.0}
2023-08-03 00:00:00,SPY,buy,0.14066163993631164,448.8848803375244,backtest,,,{'pnl': 0.0}
2023-08-04 00:00:00,SPY,buy,0.22283095448381118,446.8546785583496,backtest,,,{'pnl': 0.0}
2023-08-07 00:00:00,SPY,sell,-0.4257585392109462,450.66492045593264,backtest,,,{'pnl': 24.785628155789055}
2023-08-08 00:00:00,SPY,buy,0.21358703762703612,448.794875,backtest,,,{'pnl': 0.0}
2023-08-09 00:00:00,SPY,buy,0.3301401695454729,445.794575,backtest,,,{'pnl': 0.0}
2023-08-10 00:00:00,SPY,sell,-0.01769472892488011,445.86541266174316,backtest,,,{'pnl': 0.9377260461141078}
2023-08-11 00:00:00,SPY,buy,0.02874727679883904,445.694558895874,backtest,,,{'pnl': 0.0}
2023-08-14 00:00:00,SPY,sell,-0.27060552736229226,448.0651743530274,backtest,,,{'pnl': 14.930078649659686}
2023-08-15 00:00:00,SPY,buy,0.578735600537712,442.93430364990235,backtest,,,{'pnl': 0.0}
2023-08-16 00:00:00,SPY,buy,0.36597202671288187,439.6839786499023,backtest,,,{'pnl': 0.0}
2023-08-17 00:00:00,SPY,buy,0.38210409544215906,436.33363754577636,backtest,,,{'pnl': 0.0}
2023-08-18 00:00:00,SPY,sell,-0.024081079683782036,436.45635,backtest,,,{'pnl': 1.0279493425228357}
2023-08-21 00:00:00,SPY,sell,-0.32331328709614127,439.29606233825683,backtest,,,{'pnl': 14.719394964837058}
2023-08-22 00:00:00,SPY,buy,0.13521651118810496,438.19380889587404,backtest,,,{'pnl': 0.0}
2023-08-23 00:00:00,SPY,sell,-0.5494789272518119,442.98569577941896,backtest,,,{'pnl': 26.99703460229802}
2023-08-24 00:00:00,SPY,buy,0.69563879427416,436.9337036499023,backtest,,,{'pnl': 0.0}
2023-08-25 00:00:00,SPY,sell,-0.34994681907704717,439.92600422058104,backtest,,,{'pnl': 15.976018577920131}
2023-08-28 00:00:00,SPY,sell,-0.3134502616220942,442.71573376464846,backtest,,,{'pnl': 15.18429349563516}
2023-08-29 00:00:00,SPY,sell,-0.7056368607783554,449.1150876617432,backtest,,,{'pnl': 38.69838679167015}
